	CUSTOM.date [local]	CUSTOM.updateTime [local]	OSD.flyTime	OSD.flyTime [s]	OSD.latitude	OSD.longitude	OSD.height [ft]	OSD.pitch	OSD.roll	OSD.yaw	OSD.yaw [360]	GIMBAL.mode	GIMBAL.pitch	GIMBAL.roll	GIMBAL.yaw	GIMBAL.yaw [360]	DETAILS.videoTime [s]
1978	3/1/2024	7:46:46.42 AM	4m 59.2s	299.2	-2.53706007733796	-44.2791704267872	37.4	-0.3	1.3	-52.4	307.6	Follow Yaw	-13.5	0	-52.4	307.6	30
1979	3/1/2024	7:46:46.52 AM	4m 59.3s	299.3	-2.53706004682743	-44.2791704944126	37.4	-0.2	1.8	-52.5	307.5	Follow Yaw	-13.5	0	-52.4	307.6	30
1980	3/1/2024	7:46:46.62 AM	4m 59.4s	299.4	-2.53706000392119	-44.2791705614978	37.4	0.1	1.5	-52.5	307.5	Follow Yaw	-13.5	0	-52.4	307.6	30
1981	3/1/2024	7:46:46.73 AM	4m 59.5s	299.5	-2.53705996838203	-44.2791706123841	37.4	0.4	0.7	-52.5	307.5	Follow Yaw	-13.5	0	-52.4	307.6	30
1982	3/1/2024	7:46:46.83 AM	4m 59.6s	299.6	-2.53705994265261	-44.2791706686557	37.4	0.4	0.1	-52.6	307.4	Follow Yaw	-13.5	0	-52.4	307.6	30
1983	3/1/2024	7:46:46.94 AM	4m 59.7s	299.7	-2.53705992953387	-44.2791707202709	37.4	0.3	-0.4	-52.5	307.5	Follow Yaw	-13.5	0	-52.4	307.6	30
1984	3/1/2024	7:46:47.04 AM	4m 59.8s	299.8	-2.53705994265261	-44.2791707959315	37.4	0.7	-0.1	-52.5	307.5	Follow Yaw	-13.5	0	-52.4	307.6	30
1985	3/1/2024	7:46:47.14 AM	4m 59.9s	299.9	-2.53705995646182	-44.2791708678446	37.4	0.7	-0.4	-52.4	307.6	Follow Yaw	-13.5	0	-52.4	307.6	30
1986	3/1/2024	7:46:47.24 AM	5m 0.0s	300.0	-2.53706001791278	-44.2791709596955	37.4	0.4	-0.8	-52.3	307.7	Follow Yaw	-13.5	0	-52.4	307.6	30
1987	3/1/2024	7:46:47.24 AM	5m 0.1s	300.1	-2.5370601113529	-44.2791710413503	37.4	0.2	0	-52.5	307.5	Follow Yaw	-13.5	0	-52.4	307.6	30
1988	3/1/2024	7:46:47.45 AM	5m 0.2s	300.2	-2.53706025436936	-44.2791711345475	37.4	0	0.4	-52.3	307.7	Follow Yaw	-13.5	0	-52.4	307.6	30
1989	3/1/2024	7:46:47.55 AM	5m 0.3s	300.3	-2.5370603901881	-44.279171186034	37.4	-0.2	0.4	-52.3	307.7	Follow Yaw	-13.5	0	-52.4	307.6	30
1990	3/1/2024	7:46:47.55 AM	5m 0.4s	300.4	-2.53706053532806	-44.279171224649	37.4	-0.9	0.5	-52.3	307.7	Follow Yaw	-13.5	0	-52.4	307.6	30
1991	3/1/2024	7:46:47.66 AM	5m 0.5s	300.5	-2.53706072128334	-44.2791712447582	37.4	-1.6	1.4	-52.2	307.8	Follow Yaw	-13.5	0	-52.4	307.6	30
1992	3/1/2024	7:46:47.76 AM	5m 0.6s	300.6	-2.53706089196381	-44.2791712795743	37.7	-1.2	1.9	-52.4	307.6	Follow Yaw	-13.5	0	-52.4	307.6	30
1993	3/1/2024	7:46:47.86 AM	5m 0.7s	300.7	-2.53706102069556	-44.2791713265245	37.7	-0.8	2.1	-52.6	307.4	Follow Yaw	-13.5	0	-52.2	307.8	30
1994	3/1/2024	7:46:47.96 AM	5m 0.8s	300.8	-2.53706112113799	-44.2791713892448	37.7	-0.5	2.9	-52.8	307.2	Follow Yaw	-13.5	0	-51.1	308.9	30
1995	3/1/2024	7:46:48.07 AM	5m 0.9s	300.9	-2.53706115601926	-44.2791714430724	37.7	-1.2	2.9	-52.5	307.5	Follow Yaw	-13.5	0	-48.7	311.3	30
1996	3/1/2024	7:46:48.17 AM	5m 1.0s	301.0	-2.5370611333904	-44.2791715087427	37.7	-0.3	2.2	-50.9	309.1	Follow Yaw	-13.5	0	-44.9	315.1	30
1997	3/1/2024	7:46:48.27 AM	5m 1.1s	301.1	-2.53706107629064	-44.2791715610782	37.7	0.2	1.7	-48.6	311.4	Follow Yaw	-13.5	0	-39.6	320.4	30
1998	3/1/2024	7:46:48.37 AM	5m 1.2s	301.2	-2.53706101157628	-44.2791715997189	37.7	0.6	0.6	-44.8	315.2	Follow Yaw	-13.5	0	-34	326	30
1999	3/1/2024	7:46:48.48 AM	5m 1.3s	301.3	-2.53706089915502	-44.2791716440278	37.7	0.6	0.6	-40	320	Follow Yaw	-13.5	0	-28.3	331.7	30
2000	3/1/2024	7:46:48.58 AM	5m 1.4s	301.4	-2.5370608351246	-44.2791716793927	37.7	0.9	0.9	-34.8	325.2	Follow Yaw	-13.5	0	-22.7	337.3	30
2001	3/1/2024	7:46:48.68 AM	5m 1.5s	301.5	-2.5370608213154	-44.2791717569313	37.7	0.6	1.7	-29.2	330.8	Follow Yaw	-13.5	0	-17.4	342.6	30
2002	3/1/2024	7:46:48.79 AM	5m 1.6s	301.6	-2.53706084415921	-44.2791718386718	37.7	-1.2	0.9	-24	336	Follow Yaw	-13.5	0	-12.7	347.3	30
2003	3/1/2024	7:46:48.89 AM	5m 1.7s	301.7	-2.5370608876582	-44.2791719329152	37.7	-1.6	0.8	-18.4	341.6	Follow Yaw	-13.5	0	-10.3	349.7	30
2004	3/1/2024	7:46:48.99 AM	5m 1.8s	301.8	-2.5370609066654	-44.2791720620947	37.7	-0.8	2.1	-14.2	345.8	Follow Yaw	-13.5	0	-8.7	351.3	30
2005	3/1/2024	7:46:49.09 AM	5m 1.9s	301.9	-2.53706086735476	-44.2791722128241	37.7	0.1	2.5	-11.3	348.7	Follow Yaw	-13.5	0	-7.1	352.9	30
2006	3/1/2024	7:46:49.20 AM	5m 2.0s	302.0	-2.53706084170351	-44.2791723325793	37.7	-0.1	2.9	-9.3	350.7	Follow Yaw	-13.5	0	-5.5	354.5	30
2007	3/1/2024	7:46:49.30 AM	5m 2.1s	302.1	-2.53706071924453	-44.2791724196108	37.7	-0.1	3	-7.5	352.5	Follow Yaw	-13.5	0	-3.8	356.2	30
2008	3/1/2024	7:46:49.40 AM	5m 2.2s	302.2	-2.53706063990673	-44.279172478172	37.7	-0.4	2.7	-5.7	354.3	Follow Yaw	-13.5	0	-2.2	357.8	30
2009	3/1/2024	7:46:49.50 AM	5m 2.3s	302.3	-2.53706050817213	-44.2791724711059	37.4	-0.6	2.1	-3.8	356.2	Follow Yaw	-13.5	0	-0.6	359.4	30
2010	3/1/2024	7:46:49.61 AM	5m 2.4s	302.4	-2.5370604188878	-44.2791724673242	37.4	-1	2.1	-2.3	357.7	Follow Yaw	-13.5	0	1	1	30
2011	3/1/2024	7:46:49.71 AM	5m 2.5s	302.5	-2.53706028162951	-44.2791724077167	37.4	-1.2	2.3	-0.8	359.2	Follow Yaw	-13.5	0	2.6	2.6	30
2012	3/1/2024	7:46:49.81 AM	5m 2.6s	302.6	-2.53706018330407	-44.2791723615555	37.4	-1.2	2.3	0.8	0.8	Follow Yaw	-13.5	0	4.2	4.2	30
2013	3/1/2024	7:46:49.92 AM	5m 2.7s	302.7	-2.53706008375403	-44.279172327777	37.4	-1.5	2.3	2.5	2.5	Follow Yaw	-13.5	0	5.9	5.9	30
2014	3/1/2024	7:46:50.02 AM	5m 2.8s	302.8	-2.53706000848735	-44.279172283228	37.4	-1.5	2	4	4	Follow Yaw	-13.5	0	7.5	7.5	30
2015	3/1/2024	7:46:50.12 AM	5m 2.9s	302.9	-2.53705993043928	-44.2791722189555	37.4	-1.4	1.5	5.8	5.8	Follow Yaw	-13.5	0	9.2	9.2	30
2016	3/1/2024	7:46:50.23 AM	5m 3.0s	303.0	-2.53705986837602	-44.2791721532166	37.4	-1.6	1.4	7.3	7.3	Follow Yaw	-13.5	0	10.8	10.8	30
2017	3/1/2024	7:46:50.33 AM	5m 3.1s	303.1	-2.53705980271716	-44.2791721018673	37.4	-1.6	1.2	9.1	9.1	Follow Yaw	-13.5	0	12.6	12.6	30
2018	3/1/2024	7:46:50.43 AM	5m 3.2s	303.2	-2.53705974855511	-44.2791720499605	37.4	-1.5	0.8	10.6	10.6	Follow Yaw	-13.5	0	14.6	14.6	30
2019	3/1/2024	7:46:50.54 AM	5m 3.3s	303.3	-2.53705969522032	-44.2791720360427	37.4	-1.9	0.5	12.5	12.5	Follow Yaw	-13.5	0	16.7	16.7	30
2020	3/1/2024	7:46:50.64 AM	5m 3.4s	303.4	-2.53705964625626	-44.279172023737	37.4	-2.1	0.6	14.5	14.5	Follow Yaw	-13.5	0	18.9	18.9	30
2021	3/1/2024	7:46:50.74 AM	5m 3.5s	303.5	-2.53705958155493	-44.2791720516327	37.4	-1.9	1	16.6	16.6	Follow Yaw	-13.5	0	21	21	30
2022	3/1/2024	7:46:50.84 AM	5m 3.6s	303.6	-2.53705951233303	-44.2791720734056	37.4	-1.6	1.3	18.8	18.8	Follow Yaw	-13.5	0	23.1	23.1	30
2023	3/1/2024	7:46:50.84 AM	5m 3.7s	303.7	-2.53705939417313	-44.2791720607998	37.4	-1.5	1.7	20.7	20.7	Follow Yaw	-13.5	0	25.2	25.2	30
2024	3/1/2024	7:46:51.05 AM	5m 3.8s	303.8	-2.53705928987455	-44.2791720452012	37.4	-1.4	1.6	22.7	22.7	Follow Yaw	-13.5	0	27.3	27.3	30
2025	3/1/2024	7:46:51.05 AM	5m 3.9s	303.9	-2.53705916317509	-44.2791720119973	37.4	-1.4	1.7	25.2	25.2	Follow Yaw	-13.5	0	29.4	29.4	30
2026	3/1/2024	7:46:51.15 AM	5m 4.0s	304.0	-2.53705905081897	-44.2791719752947	37.4	-1	1.6	27.1	27.1	Follow Yaw	-13.5	0	31.5	31.5	30
2027	3/1/2024	7:46:51.26 AM	5m 4.1s	304.1	-2.53705897719376	-44.2791719261749	37.4	-0.6	1.5	29.2	29.2	Follow Yaw	-13.5	0	33.6	33.6	30
2028	3/1/2024	7:46:51.36 AM	5m 4.2s	304.2	-2.53705890965893	-44.2791718679738	37.4	-0.7	1.2	31.4	31.4	Follow Yaw	-13.5	0	35.7	35.7	30
2029	3/1/2024	7:46:51.46 AM	5m 4.3s	304.3	-2.53705884668375	-44.2791718065827	37.4	-0.8	1.5	33.4	33.4	Follow Yaw	-13.5	0	37.8	37.8	30
2030	3/1/2024	7:46:51.56 AM	5m 4.4s	304.4	-2.5370587937528	-44.2791717484502	37.4	-0.8	1.2	35.5	35.5	Follow Yaw	-13.5	0	39.9	39.9	30
2031	3/1/2024	7:46:51.67 AM	5m 4.5s	304.5	-2.53705873544148	-44.2791716705258	37.4	-1	0.8	37.6	37.6	Follow Yaw	-13.5	0	42	42	30
2032	3/1/2024	7:46:51.77 AM	5m 4.6s	304.6	-2.53705868621687	-44.2791716143056	37.4	-1.1	0.9	39.8	39.8	Follow Yaw	-13.5	0	44.1	44.1	30
2033	3/1/2024	7:46:51.87 AM	5m 4.7s	304.7	-2.53705865472277	-44.2791715483438	37.4	-1.1	1.4	41.8	41.8	Follow Yaw	-13.5	0	46.2	46.2	30
2034	3/1/2024	7:46:51.98 AM	5m 4.8s	304.8	-2.53705863036776	-44.2791714957252	37.4	-1.1	1.4	43.9	43.9	Follow Yaw	-13.5	0	48.3	48.3	30
2035	3/1/2024	7:46:52.08 AM	5m 4.9s	304.9	-2.53705858051783	-44.279171464185	37.4	-1.1	1	46.1	46.1	Follow Yaw	-13.5	0	50.4	50.4	30
2036	3/1/2024	7:46:52.18 AM	5m 5.0s	305.0	-2.53705854342188	-44.2791714283571	37.4	-1.2	1	48.2	48.2	Follow Yaw	-13.5	0	52.5	52.5	30
2037	3/1/2024	7:46:52.29 AM	5m 5.1s	305.1	-2.53705852576954	-44.2791713871009	37.4	-1.3	1.2	50.4	50.4	Follow Yaw	-13.5	0	54.6	54.6	30
2038	3/1/2024	7:46:52.39 AM	5m 5.2s	305.2	-2.53705849686792	-44.279171334431	37.4	-1.1	1	52.7	52.7	Follow Yaw	-13.5	0	56.8	56.8	30
2039	3/1/2024	7:46:52.49 AM	5m 5.3s	305.3	-2.53705846232537	-44.2791712839906	37.4	-1.5	0.6	54.8	54.8	Follow Yaw	-13.5	0	58.9	58.9	30
2040	3/1/2024	7:46:52.59 AM	5m 5.4s	305.4	-2.53705841527636	-44.2791712247519	37.4	-1.9	1.2	56.7	56.7	Follow Yaw	-13.5	0	61	61	30
2041	3/1/2024	7:46:52.70 AM	5m 5.5s	305.5	-2.53705839362457	-44.279171166405	37.4	-1.3	0.8	59	59	Follow Yaw	-13.5	0	63.1	63.1	30
2042	3/1/2024	7:46:52.80 AM	5m 5.6s	305.6	-2.53705837012938	-44.2791710974675	37.4	-1.9	0.4	61.1	61.1	Follow Yaw	-13.5	0	65.2	65.2	30
2043	3/1/2024	7:46:52.91 AM	5m 5.7s	305.7	-2.5370583644624	-44.2791710441287	37.4	-2.3	0.2	63.1	63.1	Follow Yaw	-13.5	0	67.4	67.4	30
2044	3/1/2024	7:46:53.01 AM	5m 5.8s	305.8	-2.5370583625734	-44.2791709924363	37.4	-2.5	0.1	65.1	65.1	Follow Yaw	-13.5	0	69.5	69.5	30
2045	3/1/2024	7:46:53.11 AM	5m 5.9s	305.9	-2.53705838940364	-44.2791709656039	37.4	-2.6	-0.4	67.3	67.3	Follow Yaw	-13.5	0	71.6	71.6	30
2046	3/1/2024	7:46:53.22 AM	5m 6.0s	306.0	-2.53705839493384	-44.2791709292958	37.4	-2.8	-0.9	69.3	69.3	Follow Yaw	-13.5	0	73.8	73.8	30
2047	3/1/2024	7:46:53.32 AM	5m 6.1s	306.1	-2.53705837077425	-44.2791708866933	37.4	-2.6	0	71.3	71.3	Follow Yaw	-13.5	0	76	76	30
2048	3/1/2024	7:46:53.42 AM	5m 6.2s	306.2	-2.53705831543972	-44.2791708333544	37.4	-2.7	-0.2	73.4	73.4	Follow Yaw	-13.5	0	78.2	78.2	30
2049	3/1/2024	7:46:53.53 AM	5m 6.3s	306.3	-2.53705825428839	-44.2791707799041	37.4	-2.6	0.2	75.7	75.7	Follow Yaw	-13.5	0	80.5	80.5	30
2050	3/1/2024	7:46:53.63 AM	5m 6.4s	306.4	-2.53705817504179	-44.279170704295	37.4	-2.6	-0.3	78	78	Follow Yaw	-13.5	0	83	83	30
2051	3/1/2024	7:46:53.73 AM	5m 6.5s	306.5	-2.53705810845146	-44.2791706255988	37.4	-2.3	-0.1	80.4	80.4	Follow Yaw	-13.5	0	85.6	85.6	30
2052	3/1/2024	7:46:53.84 AM	5m 6.6s	306.6	-2.53705802753082	-44.2791705289371	37.4	-1.7	-0.3	83	83	Follow Yaw	-13.5	0	88.2	88.2	30
2053	3/1/2024	7:46:53.94 AM	5m 6.7s	306.7	-2.53705796002856	-44.2791704425487	37.4	-1.6	-0.2	85.6	85.6	Follow Yaw	-13.5	0	90.7	90.7	30
2054	3/1/2024	7:46:54.04 AM	5m 6.8s	306.8	-2.53705787263974	-44.2791703419252	37.4	-1.5	0.4	88.1	88.1	Follow Yaw	-13.5	0	93.3	93.3	30
2055	3/1/2024	7:46:54.14 AM	5m 6.9s	306.9	-2.53705778910056	-44.2791702432569	37.4	-1.6	0.6	90.7	90.7	Follow Yaw	-13.5	0	95.9	95.9	30
2056	3/1/2024	7:46:54.25 AM	5m 7.0s	307.0	-2.53705771914261	-44.2791701315112	37.4	-1.4	0.6	93.4	93.4	Follow Yaw	-13.5	0	98.5	98.5	30
2057	3/1/2024	7:46:54.36 AM	5m 7.1s	307.1	-2.53705768706878	-44.279170029953	37.4	-1.2	0.5	96	96	Follow Yaw	-13.5	0	101.1	101.1	30
2058	3/1/2024	7:46:54.36 AM	5m 7.2s	307.2	-2.5370576600822	-44.2791699161234	37.4	-1.3	0.1	98.7	98.7	Follow Yaw	-13.5	0	103.7	103.7	30
2059	3/1/2024	7:46:54.56 AM	5m 7.3s	307.3	-2.53705762808653	-44.2791698133904	37.4	-1.3	0.1	101.5	101.5	Follow Yaw	-13.5	0	106.3	106.3	30
2060	3/1/2024	7:46:54.56 AM	5m 7.4s	307.4	-2.53705759844885	-44.2791697147564	37.4	-1.3	0.2	104.2	104.2	Follow Yaw	-13.5	0	108.9	108.9	30
2061	3/1/2024	7:46:54.66 AM	5m 7.5s	307.5	-2.53705753661358	-44.2791696032078	37.4	-1.3	0.3	106.7	106.7	Follow Yaw	-13.5	0	111.5	111.5	30
2062	3/1/2024	7:46:54.77 AM	5m 7.6s	307.6	-2.53705748632071	-44.2791694961871	37.4	-1	0.4	109.3	109.3	Follow Yaw	-13.5	0	114.1	114.1	30
2063	3/1/2024	7:46:54.87 AM	5m 7.7s	307.7	-2.53705745866322	-44.2791694070804	37.4	-0.9	0.5	112	112	Follow Yaw	-13.5	0	116.6	116.6	30
2064	3/1/2024	7:46:54.97 AM	5m 7.8s	307.8	-2.53705743632097	-44.279169334404	37.4	-0.9	0.4	114.6	114.6	Follow Yaw	-13.5	0	119.2	119.2	30
2065	3/1/2024	7:46:55.08 AM	5m 7.9s	307.9	-2.53705742846536	-44.2791692960464	37.4	-0.9	0	117	117	Follow Yaw	-13.5	0	121.8	121.8	30
2066	3/1/2024	7:46:55.18 AM	5m 8.0s	308.0	-2.53705741778928	-44.2791692729786	37.4	-1	-0.3	119.7	119.7	Follow Yaw	-13.5	0	124.4	124.4	30
2067	3/1/2024	7:46:55.28 AM	5m 8.1s	308.1	-2.53705740375209	-44.2791692578516	37.4	-0.8	-0.1	122.2	122.2	Follow Yaw	-13.5	0	127	127	30
2068	3/1/2024	7:46:55.38 AM	5m 8.2s	308.2	-2.53705738097341	-44.2791692505454	37.4	-1	-0.7	124.7	124.7	Follow Yaw	-13.5	0	129.6	129.6	30
2069	3/1/2024	7:46:55.49 AM	5m 8.3s	308.3	-2.53705734959004	-44.2791692374422	37.4	-1.3	-0.9	127.5	127.5	Follow Yaw	-13.5	0	132.2	132.2	30
2070	3/1/2024	7:46:55.59 AM	5m 8.4s	308.4	-2.53705730735472	-44.2791692156093	37.4	-1.2	-0.7	130.2	130.2	Follow Yaw	-13.5	0	134.8	134.8	30
2071	3/1/2024	7:46:55.69 AM	5m 8.5s	308.5	-2.53705724494623	-44.2791691294525	37.4	-1.1	-0.1	132.8	132.8	Follow Yaw	-13.5	0	137.5	137.5	30
2072	3/1/2024	7:46:55.79 AM	5m 8.6s	308.6	-2.53705718614638	-44.2791690272168	37.4	-0.9	0.1	135.4	135.4	Follow Yaw	-13.5	0	140.1	140.1	30
2073	3/1/2024	7:46:55.90 AM	5m 8.7s	308.7	-2.53705714613876	-44.2791689223057	37.4	-0.6	0.1	138.2	138.2	Follow Yaw	-13.5	0	142.9	142.9	30
2074	3/1/2024	7:46:56.00 AM	5m 8.8s	308.8	-2.53705712584835	-44.2791687846794	37.4	-0.4	1.1	140.8	140.8	Follow Yaw	-13.5	0	146.3	146.3	30
2075	3/1/2024	7:46:56.10 AM	5m 8.9s	308.9	-2.53705714223701	-44.2791686547024	37.4	-0.4	1.1	143.9	143.9	Follow Yaw	-13.5	0	150	150	30
2076	3/1/2024	7:46:56.21 AM	5m 9.0s	309.0	-2.53705717788039	-44.2791685127542	37.4	-0.1	1.2	147.3	147.3	Follow Yaw	-13.5	0	153.7	153.7	30
2077	3/1/2024	7:46:56.31 AM	5m 9.1s	309.1	-2.53705721059258	-44.2791684049016	37.4	0.1	0.9	150.8	150.8	Follow Yaw	-13.5	0	157.5	157.5	30
2078	3/1/2024	7:46:56.41 AM	5m 9.2s	309.2	-2.53705725340111	-44.2791682920325	37.4	0.4	0.4	154.5	154.5	Follow Yaw	-13.5	0	161.3	161.3	30
2079	3/1/2024	7:46:56.52 AM	5m 9.3s	309.3	-2.53705729303744	-44.2791682068276	37.4	0.1	0.2	158.2	158.2	Follow Yaw	-13.5	0	165	165	30
2080	3/1/2024	7:46:56.62 AM	5m 9.4s	309.4	-2.53705735475547	-44.2791681140077	37.4	0	0.1	161.7	161.7	Follow Yaw	-13.5	0	168.8	168.8	30
2081	3/1/2024	7:46:56.72 AM	5m 9.5s	309.5	-2.53705743852263	-44.279168049881	37.4	0.3	0.5	165.6	165.6	Follow Yaw	-13.5	0	172.6	172.6	30
2082	3/1/2024	7:46:56.83 AM	5m 9.6s	309.6	-2.53705753403412	-44.2791679630724	37.4	0.2	0.1	169.4	169.4	Follow Yaw	-13.5	0	176.3	176.3	30
2083	3/1/2024	7:46:56.93 AM	5m 9.7s	309.7	-2.53705760594621	-44.2791678706727	37.4	0	0.2	173	173	Follow Yaw	-13.5	0	-179.9	180.1	30
2084	3/1/2024	7:46:57.04 AM	5m 9.8s	309.8	-2.53705768695804	-44.2791677539189	37.4	0	0.3	176.5	176.5	Follow Yaw	-13.5	0	-176.1	183.9	30
2085	3/1/2024	7:46:57.14 AM	5m 9.9s	309.9	-2.53705775036314	-44.2791676590238	37.0	0	0.7	-179.7	180.3	Follow Yaw	-13.5	0	-172.3	187.7	30
2086	3/1/2024	7:46:57.24 AM	5m 10.0s	310.0	-2.53705782775331	-44.2791675422615	37.0	-0.3	0.6	-175.8	184.2	Follow Yaw	-13.5	0	-168.6	191.4	30
2087	3/1/2024	7:46:57.35 AM	5m 10.1s	310.1	-2.5370579049611	-44.2791674289979	37.0	0	0.6	-172.1	187.9	Follow Yaw	-13.5	0	-164.8	195.2	30
2088	3/1/2024	7:46:57.45 AM	5m 10.2s	310.2	-2.53705797239171	-44.2791672958737	37.0	-0.1	1.2	-168.4	191.6	Follow Yaw	-13.5	0	-161.1	198.9	30
2089	3/1/2024	7:46:57.55 AM	5m 10.3s	310.3	-2.53705798843514	-44.2791671859116	37.0	-0.3	2.1	-164.7	195.3	Follow Yaw	-13.5	0	-157.4	202.6	30
2090	3/1/2024	7:46:57.55 AM	5m 10.4s	310.4	-2.53705798752972	-44.2791670980311	37.0	-0.8	1.1	-160.9	199.1	Follow Yaw	-13.5	0	-153.6	206.4	30
2091	3/1/2024	7:46:57.76 AM	5m 10.5s	310.5	-2.53705797656704	-44.2791670619545	37.0	-0.9	0.4	-157.3	202.7	Follow Yaw	-13.5	0	-149.9	210.1	30
2092	3/1/2024	7:46:57.76 AM	5m 10.6s	310.6	-2.53705796366976	-44.2791670272928	37.4	-1.2	0.1	-153.6	206.4	Follow Yaw	-13.5	0	-146.2	213.8	30
2093	3/1/2024	7:46:57.97 AM	5m 10.7s	310.7	-2.53705795107863	-44.2791670059745	37.4	-1.5	-0.4	-149.8	210.2	Follow Yaw	-13.5	0	-142.4	217.6	30
2094	3/1/2024	7:46:57.97 AM	5m 10.8s	310.8	-2.53705794596532	-44.27916699017	37.0	-1.3	-0.7	-145.8	214.2	Follow Yaw	-13.5	0	-138.7	221.3	30
2095	3/1/2024	7:46:58.07 AM	5m 10.9s	310.9	-2.53705793498309	-44.2791669878804	37.0	-1.3	-1.4	-141.9	218.1	Follow Yaw	-13.5	0	-134.9	225.1	30
2096	3/1/2024	7:46:58.17 AM	5m 11.0s	311.0	-2.53705795107863	-44.2791669881891	37.0	-0.5	-1.4	-138.3	221.7	Follow Yaw	-13.5	0	-131.2	228.8	30
2097	3/1/2024	7:46:58.28 AM	5m 11.1s	311.1	-2.53705798152402	-44.2791669901443	37.0	-0.8	-1.1	-134.5	225.5	Follow Yaw	-13.5	0	-127.4	232.6	30
2098	3/1/2024	7:46:58.38 AM	5m 11.2s	311.2	-2.53705803203835	-44.2791669761664	37.0	-0.9	-1.9	-130.5	229.5	Follow Yaw	-13.5	0	-120	240	30
2099	3/1/2024	7:46:58.48 AM	5m 11.3s	311.3	-2.5370580929617	-44.279166931583	37.0	-1.1	-1	-126.6	233.4	Follow Yaw	-13.5	0	-116.3	243.7	30
2100	3/1/2024	7:46:58.59 AM	5m 11.4s	311.4	-2.5370581761817	-44.2791668779183	37.0	-0.7	-0.6	-122.7	237.3	Follow Yaw	-13.5	0	-112.6	247.4	30
2101	3/1/2024	7:46:58.69 AM	5m 11.5s	311.5	-2.53705824752058	-44.2791668244423	37.0	-0.8	0	-118.9	241.1	Follow Yaw	-13.5	0	-109	251	30
2102	3/1/2024	7:46:58.79 AM	5m 11.6s	311.6	-2.53705832625259	-44.2791667776121	37.0	-0.6	-0.1	-115.1	244.9	Follow Yaw	-13.5	0	-105.3	254.7	30
2103	3/1/2024	7:46:58.89 AM	5m 11.7s	311.7	-2.53705839594999	-44.2791667436708	37.0	-0.6	-0.8	-111.2	248.8	Follow Yaw	-13.5	0	-105.3	254.7	30
2104	3/1/2024	7:46:59.00 AM	5m 11.8s	311.8	-2.53705849528507	-44.279166715715	37.0	-0.1	-0.9	-107.9	252.1	Follow Yaw	-13.5	0	-97.9	262.1	30
2105	3/1/2024	7:46:59.10 AM	5m 11.9s	311.9	-2.53705860984937	-44.2791666811906	37.0	-0.5	0.1	-104.2	255.8	Follow Yaw	-13.5	0	-97.9	262.1	30
2106	3/1/2024	7:46:59.20 AM	5m 12.0s	312.0	-2.53705873291413	-44.2791666328083	37.0	-0.9	0	-100.5	259.5	Follow Yaw	-13.5	0	-90.5	269.5	30
2107	3/1/2024	7:46:59.31 AM	5m 12.1s	312.1	-2.53705882724012	-44.2791665679527	37.0	-0.5	0.4	-96.9	263.1	Follow Yaw	-13.5	0	-86.9	273.1	30
2108	3/1/2024	7:46:59.41 AM	5m 12.2s	312.2	-2.5370589152217	-44.2791665050266	37.0	-0.3	0.3	-93.1	266.9	Follow Yaw	-13.5	0	-83.2	276.8	30
2109	3/1/2024	7:46:59.51 AM	5m 12.3s	312.3	-2.53705897058879	-44.2791664549464	37.0	-0.1	0.3	-89.3	270.7	Follow Yaw	-13.5	0	-79.5	280.5	30
2110	3/1/2024	7:46:59.62 AM	5m 12.4s	312.4	-2.53705903097801	-44.2791663985461	37.0	-0.1	0.7	-85.6	274.4	Follow Yaw	-13.5	0	-75.8	284.2	30
2111	3/1/2024	7:46:59.72 AM	5m 12.5s	312.5	-2.5370590838373	-44.2791663379182	37.0	-0.1	0.3	-81.7	278.3	Follow Yaw	-13.5	0	-72.1	287.9	30
2112	3/1/2024	7:46:59.82 AM	5m 12.6s	312.6	-2.5370591175982	-44.2791662824183	37.0	-0.2	-0.2	-77.9	282.1	Follow Yaw	-13.5	0	-68.5	291.5	30
2113	3/1/2024	7:46:59.93 AM	5m 12.7s	312.7	-2.53705911832775	-44.2791662383666	37.0	-0.3	-0.4	-73.9	286.1	Follow Yaw	-13.5	0	-64.8	295.2	30
2114	3/1/2024	7:47:00.03 AM	5m 12.8s	312.8	-2.53705911760472	-44.2791661981224	37.0	-0.3	-0.7	-70.4	289.6	Follow Yaw	-13.5	0	-61.1	298.9	30
2115	3/1/2024	7:47:00.13 AM	5m 12.9s	312.9	-2.53705911924619	-44.2791661512322	37.0	0	-0.7	-66.7	293.3	Follow Yaw	-13.5	0	-57.5	302.5	30
2116	3/1/2024	7:47:00.24 AM	5m 13.0s	313.0	-2.53705913130319	-44.2791661366455	37.0	0	-0.8	-63	297	Follow Yaw	-13.5	0	-53.8	306.2	30
2117	3/1/2024	7:47:00.34 AM	5m 13.1s	313.1	-2.53705916045885	-44.2791661536933	37.0	0	-0.6	-59.5	300.5	Follow Yaw	-13.5	0	-53.8	306.2	30
2118	3/1/2024	7:47:00.44 AM	5m 13.2s	313.2	-2.53705921895256	-44.2791662121774	36.7	0.2	-0.5	-55.9	304.1	Follow Yaw	-13.5	0	-46.5	313.5	30
2119	3/1/2024	7:47:00.54 AM	5m 13.3s	313.3	-2.53705930654982	-44.2791662679259	36.7	0.3	-0.2	-52.4	307.6	Follow Yaw	-13.5	0	-44.9	315.1	30
